numerical__SGPA_Sem1,numerical__SGPA_Sem2,numerical__SGPA_Sem3,numerical__SGPA_Sem4,numerical__SGPA_Sem5,numerical__SGPA_Sem6,numerical__SGPA_Sem7,numerical__SGPA_Sem8,numerical__CGPA,numerical__AttendancePercent,numerical__Internships,numerical__Projects,numerical__Workshops,numerical__Certifications,numerical__Publications,numerical__AptitudeTestScore,numerical__SoftSkillsRating,numerical__CodingTestScore,numerical__MockInterviewScore,numerical__ExtraCurricular,numerical__IsAnomaly,categorical__Gender_Female,categorical__Gender_Male,categorical__City_Ahmedabad,categorical__City_Bangalore,categorical__City_Chennai,categorical__City_Delhi,categorical__City_Hyderabad,categorical__City_Jaipur,categorical__City_Kochi,categorical__City_Kolkata,categorical__City_Mumbai,categorical__City_Pune,categorical__CollegeTier_Tier1,categorical__CollegeTier_Tier2,categorical__CollegeTier_Tier3,categorical__Stream_CS,categorical__Stream_Civil,categorical__Stream_ECE,categorical__Stream_EE,categorical__Stream_IT,categorical__Stream_Mechanical,categorical__Specialisation_AI,categorical__Specialisation_DataScience,categorical__Specialisation_Embedded,categorical__Specialisation_Networking,categorical__Hostel_No,categorical__Hostel_Yes,categorical__HistoryOfBacklogs_No,categorical__HistoryOfBacklogs_Yes,categorical__CGPA_Tier_High,categorical__CGPA_Tier_Low,categorical__CGPA_Tier_Mid,IsAnomaly,PlacementStatus
0.8917,0.925,0.92,0.9633,0.9333,0.9633,0.94,0.9983,0.9433,0.998,0.6667,0.8,0.6667,0.6,0.5,0.8206,0.675,0.5958,0.6514,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1
0.88,0.83,0.855,0.8433,0.89,0.9417,0.9083,0.7933,0.8783,0.826,0.3333,0.8,0.6667,0.8,0.5,0.8603,0.825,0.6363,0.4663,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1
0.6717,0.57,0.5867,0.7017,0.7183,0.7083,0.6283,0.67,0.6683,0.958,0.6667,0.8,0.6667,1.0,1.0,0.5574,0.55,0.7529,0.6887,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1
0.6983,0.6583,0.6417,0.6033,0.7,0.74,0.605,0.6783,0.6667,0.372,0.0,0.6,0.6667,0.4,0.0,0.4235,0.75,0.4527,0.3041,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1
0.9483,1.0,1.0,0.9617,1.0,1.0,0.9683,1.0,0.96,0.764,0.6667,0.6,0.6667,0.6,1.0,0.5441,0.825,0.8095,0.7885,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1
0.3583,0.4133,0.405,0.31,0.4,0.36,0.4267,0.3167,0.395,0.098,0.0,0.2,0.0,0.0,0.5,0.3118,0.375,0.179,0.1238,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0
0.4183,0.5167,0.4433,0.4533,0.4133,0.51,0.4483,0.4933,0.4617,0.838,0.6667,0.4,1.0,0.6,0.5,0.7809,0.9,0.8014,0.7668,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1
0.4833,0.4883,0.6133,0.5083,0.505,0.5017,0.43,0.515,0.4917,0.432,0.3333,0.4,0.3333,0.2,0.5,0.4632,0.85,0.4988,0.4688,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1
0.675,0.7483,0.7333,0.7517,0.6133,0.7733,0.6833,0.68,0.6817,0.706,0.6667,0.6,1.0,0.6,1.0,0.6338,1.0,0.5115,0.5192,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1
0.0,0.035,0.0333,0.0,0.0,0.0067,0.0,0.0,0.0467,0.226,0.0,0.2,0.0,0.0,0.0,0.2176,0.2,0.1998,0.1142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0
0.5417,0.5883,0.5517,0.5817,0.6767,0.6767,0.6067,0.64,0.61,0.686,0.6667,0.8,1.0,0.8,1.0,0.7176,0.675,1.0,0.6659,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1
0.3067,0.1333,0.1417,0.3133,0.1483,0.2367,0.0967,0.2217,0.215,0.0,0.3333,0.0,0.3333,0.0,0.0,0.1882,0.55,0.179,0.0349,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0
0.0417,0.0,0.0567,0.07,0.0,0.0,0.0183,0.0,0.0,0.394,0.3333,0.4,0.6667,0.2,0.0,0.6559,0.475,0.5115,0.4615,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0
0.4583,0.4617,0.45,0.36,0.5617,0.5317,0.5183,0.595,0.5233,0.84,1.0,0.8,0.6667,0.8,0.5,0.7044,0.875,0.5115,0.6178,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1
0.8433,0.875,1.0,0.97,0.9633,0.9483,1.0,0.9917,0.97,0.742,0.6667,0.8,1.0,0.4,1.0,1.0,0.425,0.5993,0.6502,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1
0.3517,0.3833,0.425,0.3833,0.4367,0.4083,0.3583,0.2967,0.3717,0.268,0.3333,0.2,0.6667,0.0,0.5,0.2088,0.225,0.1097,0.4663,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0
0.3283,0.33,0.3733,0.355,0.3117,0.3417,0.3333,0.3633,0.3467,0.4,0.3333,0.2,0.3333,0.4,0.0,0.4544,0.55,0.5358,0.363,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0
0.2983,0.29,0.2667,0.23,0.2983,0.2567,0.2417,0.275,0.2583,0.598,0.3333,0.2,0.6667,0.2,0.0,0.3368,0.7,0.3799,0.4772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0
0.7467,0.675,0.7567,0.7817,0.6733,0.8167,0.675,0.7933,0.77,0.206,0.6667,0.4,0.3333,0.2,0.0,0.3632,0.675,0.4873,0.2993,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1
0.8283,0.8133,0.8,0.8267,0.8267,0.865,0.8383,0.8317,0.8367,0.994,0.3333,0.4,0.6667,0.4,0.5,0.8985,0.85,0.9319,0.5457,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1
0.3283,0.2817,0.3333,0.245,0.3383,0.3567,0.3583,0.3033,0.3267,0.508,0.3333,0.4,0.6667,0.4,0.5,0.5235,0.625,0.4838,0.3329,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0
0.9067,0.9233,0.9633,0.9333,0.9317,0.9317,0.915,1.0,0.9517,0.968,0.3333,0.6,1.0,0.4,0.0,0.3765,0.825,0.7656,0.8498,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1
0.5017,0.46,0.5233,0.4817,0.5033,0.5983,0.5467,0.4817,0.5233,0.008,0.0,0.2,0.3333,0.2,0.0,0.075,0.05,0.1467,0.1623,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0
0.905,0.8033,0.825,0.7983,0.7817,0.7517,0.8417,0.85,0.8333,0.688,0.3333,0.4,0.6667,0.2,0.0,0.6235,0.5,0.4169,0.357,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1
0.7333,0.7033,0.7117,0.765,0.775,0.7283,0.665,0.7383,0.7067,0.854,0.3333,1.0,1.0,0.6,0.5,0.6721,0.6,0.8903,0.7007,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1
0.985,0.9367,1.0,1.0,1.0,1.0,1.0,0.9483,0.9533,0.932,0.6667,0.6,0.3333,0.6,1.0,0.7426,0.55,0.6374,0.7921,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1
0.7017,0.7583,0.7033,0.8917,0.8383,0.8017,0.8283,0.75,0.7917,0.67,0.6667,0.4,1.0,0.8,0.5,0.5544,0.875,0.7667,0.6911,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1
0.5783,0.6233,0.6033,0.5333,0.58,0.6033,0.6267,0.58,0.5983,0.73,0.3333,0.2,0.6667,0.4,0.5,0.4632,0.525,0.4122,0.4663,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1
0.6917,0.72,0.7217,0.75,0.7817,0.765,0.7367,0.6933,0.7267,0.68,0.3333,0.4,0.3333,0.6,0.5,0.4662,0.85,0.5208,0.3486,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1
0.1817,0.2167,0.2133,0.23,0.3033,0.1933,0.2067,0.2183,0.2267,0.26,0.0,0.0,0.0,0.2,0.0,0.1426,0.3,0.1178,0.2067,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0
0.935,0.9467,0.8767,0.92,0.8983,0.9433,0.9017,0.9583,0.9233,0.534,0.0,0.4,0.3333,0.2,0.5,0.7279,0.5,0.4769,0.5264,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1
0.5083,0.6367,0.5933,0.68,0.6667,0.5817,0.66,0.5767,0.6117,0.73,0.0,0.6,0.3333,0.8,1.0,0.7926,0.6,0.7206,0.5853,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1
0.3183,0.28,0.285,0.2883,0.28,0.3317,0.2883,0.3517,0.2917,0.64,0.3333,0.2,1.0,0.4,0.0,0.4529,0.5,0.3788,0.4435,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0
0.22,0.155,0.1883,0.1017,0.2,0.2,0.225,0.1483,0.1983,0.536,0.3333,0.4,0.6667,0.2,0.5,0.425,0.4,0.5543,0.5168,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1
0.5617,0.5433,0.6,0.5117,0.5333,0.575,0.5433,0.6217,0.5883,0.49,0.3333,0.2,0.6667,0.4,0.5,0.5897,0.475,0.5127,0.5144,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1
0.5933,0.7367,0.6617,0.6233,0.745,0.6017,0.7733,0.7267,0.6767,0.324,0.0,0.4,0.6667,0.4,0.5,0.5588,0.55,0.5115,0.3329,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1
0.2833,0.365,0.3467,0.3883,0.3383,0.3567,0.3067,0.355,0.3467,0.366,0.3333,0.4,0.6667,0.2,0.0,0.5824,0.5,0.485,0.518,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0
0.4983,0.5483,0.4367,0.61,0.4417,0.5317,0.5867,0.49,0.5217,0.648,0.3333,0.2,0.6667,0.4,0.5,0.5662,0.2,0.5266,0.3474,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1
0.7017,0.7833,0.69,0.715,0.735,0.8017,0.6917,0.825,0.7567,0.272,0.3333,0.4,0.3333,0.2,0.5,0.4971,0.65,0.4688,0.5998,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1
0.2483,0.37,0.245,0.3367,0.4067,0.2967,0.2833,0.3383,0.3083,0.776,0.6667,1.0,1.0,0.4,0.5,0.6912,0.55,0.7968,0.4663,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1
0.8883,0.9467,0.9617,1.0,1.0,1.0,1.0,1.0,0.9783,0.81,0.6667,0.6,1.0,0.6,1.0,0.4471,0.675,0.6097,0.625,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1
0.9267,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.896,0.3333,0.6,1.0,0.6,0.5,0.7706,0.675,0.7309,0.7188,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1
0.7083,0.7667,0.745,0.7117,0.79,0.765,0.8017,0.7333,0.7683,0.308,0.3333,0.2,0.6667,0.4,0.0,0.675,0.55,0.4908,0.4772,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1
0.9967,1.0,0.9667,1.0,0.935,1.0,1.0,1.0,0.9933,0.576,0.6667,0.8,1.0,0.8,1.0,0.8794,0.425,0.8025,0.7776,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1
0.3317,0.38,0.325,0.3683,0.5433,0.4333,0.3917,0.385,0.3817,0.624,0.0,0.2,0.6667,0.4,0.0,0.3382,0.625,0.5289,0.3233,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0
0.0,0.0,0.0,0.0383,0.0,0.0,0.0,0.0,0.0317,0.254,0.0,0.4,0.6667,0.0,0.5,0.1015,0.325,0.2032,0.2127,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0
0.6517,0.6867,0.7217,0.6867,0.6983,0.72,0.7267,0.66,0.7083,0.532,0.3333,1.0,0.6667,0.6,1.0,0.85,0.725,0.7794,0.7392,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1
0.5117,0.5783,0.5217,0.5933,0.4817,0.56,0.55,0.535,0.56,0.626,0.3333,0.4,0.6667,0.4,0.5,0.5809,0.55,0.4099,0.6238,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1
0.34,0.2833,0.325,0.3017,0.295,0.365,0.325,0.335,0.3283,0.732,0.3333,0.2,0.3333,0.4,0.5,0.5662,0.4,0.4157,0.5084,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1
0.625,0.5583,0.6267,0.6233,0.5833,0.695,0.655,0.6933,0.64,0.566,1.0,0.4,1.0,0.2,0.5,0.5059,0.975,0.7471,0.7536,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1
0.3933,0.4383,0.3667,0.2967,0.315,0.3317,0.4533,0.4633,0.3667,0.814,0.3333,0.6,0.6667,0.6,0.5,0.9368,0.95,0.4908,0.6935,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1
0.8967,0.9833,0.9383,0.9767,0.975,1.0,0.9833,1.0,0.9617,0.848,0.0,0.4,0.6667,0.6,0.5,0.7574,1.0,0.6721,0.7212,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1
0.9167,0.9067,0.895,0.925,1.0,0.9867,0.9167,0.9717,0.95,0.818,0.3333,0.8,1.0,0.6,0.5,0.7574,0.9,0.7171,0.6142,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1
0.6317,0.6083,0.6083,0.5567,0.53,0.5817,0.56,0.5383,0.5583,0.272,0.0,0.2,0.3333,0.0,0.0,0.2074,0.3,0.2159,0.1839,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0
0.315,0.27,0.2433,0.2883,0.195,0.1967,0.1517,0.2683,0.255,0.252,0.0,0.2,0.3333,0.0,0.0,0.5574,0.325,0.1928,0.4663,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0
0.325,0.23,0.3217,0.2117,0.2883,0.24,0.2633,0.2317,0.275,0.432,0.0,0.2,0.6667,0.2,0.0,0.7662,0.4,0.3326,0.3894,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0
0.5567,0.4217,0.4433,0.43,0.4617,0.505,0.4183,0.39,0.4467,0.11,0.0,0.2,0.3333,0.0,0.0,0.1794,0.3,0.1894,0.1875,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0
0.195,0.2583,0.2117,0.1617,0.2217,0.09,0.175,0.16,0.2017,0.152,0.3333,0.2,0.3333,0.0,0.0,0.1426,0.55,0.5115,0.2115,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0
